word,pos,CEFR,freq,base_score,log_frequency,final_score
administration,noun,B1,77515175,3000.0,104.32059971334365,3104.3205997133437
bar,verb,B1,77375075,3000.0,104.1949925278376,3104.1949925278377
institute,noun,B1,77353032,3000.0,104.1752090881738,3104.1752090881737
exchange,verb,B1,77079447,3000.0,103.92919815677601,3103.929198156776
electronic,adjective,B1,76707502,3000.0,103.59333651840382,3103.5933365184037
season,noun,B1,76445684,3000.0,103.35594007960094,3103.355940079601
effective,adjective,B1,75960822,3000.0,102.91414953319384,3102.9141495331937
selection,noun,B1,75196717,3000.0,102.21216549094106,3102.212165490941
tour,verb,B1,74702459,3000.0,101.75428056397959,3101.7542805639796
volume,noun,B1,74283471,3000.0,101.36374752146378,3101.3637475214637
hope,verb,B1,74145758,3000.0,101.23490597060425,3101.2349059706044
supply,noun,B1,73220509,3000.0,100.36300620628754,3100.3630062062875
union,noun,B1,72603888,3000.0,99.77579947968059,3099.7757994796807
fine,noun,B1,71972425,3000.0,99.16926731518822,3099.1692673151883
career,noun,B1,71248807,3000.0,98.4676408484778,3098.467640848478
decision,noun,B1,71006471,3000.0,98.23107596438388,3098.2310759643838
leave,noun,B1,70957750,3000.0,98.18341776625243,3098.183417766252
huge,adjective,B1,70639535,3000.0,97.87133717227186,3097.871337172272
object,noun,B1,69819261,3000.0,97.06034763105868,3097.060347631059
logo,noun,B1,69529976,3000.0,96.77206249191875,3096.772062491919
length,noun,B1,69469598,3000.0,96.71174190027386,3096.711741900274
score,verb,B1,69315004,3000.0,96.55705560397325,3096.5570556039734
score,noun,B1,69315004,3000.0,96.55705560397325,3096.5570556039734
flash,adjective,B1,68391647,3000.0,95.62590152570056,3095.6259015257006
lead,adjective,B1,68325439,3000.0,95.55865218651604,3095.558652186516
lead,verb,B1,68325439,3000.0,95.55865218651604,3095.558652186516
registration,noun,B1,68025615,3000.0,95.25329446535977,3095.25329446536
consumer,noun,B1,67665809,3000.0,94.88506602337293,3094.885066023373
artist,noun,B1,67421654,3000.0,94.6340789460462,3094.6340789460464
channel,noun,B1,67352673,3000.0,94.56300299763518,3094.563002997635
fund,noun,B1,67128807,3000.0,94.33183571278687,3094.331835712787
fund,verb,B1,67128807,3000.0,94.33183571278687,3094.331835712787
male,adjective,B1,66638842,3000.0,93.82318902917439,3093.8231890291745
distribution,noun,B1,66074142,3000.0,93.23229812329544,3093.2322981232955
industrial,adjective,B1,65921648,3000.0,93.07186531657953,3093.0718653165795
potential,noun,B1,65835469,3000.0,92.98103564574262,3092.981035645743
fall,noun,B1,65501110,3000.0,92.62750377805844,3092.6275037780583
responsible,adjective,B1,65319659,3000.0,92.43489181466839,3092.4348918146684
cancer,noun,B1,65078084,3000.0,92.17762562038729,3092.1776256203875
foundation,noun,B1,64753514,3000.0,91.83046601250203,3091.8304660125023
independent,adjective,B1,64169624,3000.0,91.20153436249484,3091.201534362495
approach,noun,B1,64158347,3000.0,91.18933119519374,3091.1893311951935
deal,verb,B1,63828244,3000.0,90.83116361385396,3090.831163613854
unique,adjective,B1,63116899,3000.0,90.05300334808771,3090.0530033480877
feed,verb,B1,62663785,3000.0,89.55274341701056,3089.552743417011
secure,adjective,B1,62287766,3000.0,89.13484592838381,3089.1348459283836
round,noun,B1,61836702,3000.0,88.63020439654804,3088.630204396548
round,adjective,B1,61836702,3000.0,88.63020439654804,3088.630204396548
option,noun,B1,61717435,3000.0,88.49615543619848,3088.4961554361985
cut,noun,B1,61337417,3000.0,88.06730375433278,3088.067303754333
publisher,noun,B1,61290306,3000.0,88.01395380743247,3088.0139538074327
anti,adjective,B1,61227238,3000.0,87.94246943209737,3087.9424694320974
transfer,verb,B1,61011470,3000.0,87.69734926301373,3087.6973492630136
introduction,noun,B1,61004175,3000.0,87.68904673999873,3087.689046739999
ship,verb,B1,60649546,3000.0,87.28423752338949,3087.2842375233895
disease,noun,B1,60540973,3000.0,87.15982800170718,3087.159828001707
paid,adjective,B1,60294928,3000.0,86.87706702643993,3086.87706702644
basis,noun,B1,59901425,3000.0,86.42243647182522,3086.422436471825
command,noun,B1,59870370,3000.0,86.38643027124692,3086.386430271247
express,verb,B1,59797675,3000.0,86.3020721867615,3086.3020721867615
award,verb,B1,59652161,3000.0,86.13290358973654,3086.1329035897365
distance,noun,B1,59651113,3000.0,86.13168373186761,3086.1316837318677
ensure,verb,B1,59507606,3000.0,85.96444079655589,3085.964440796556
thus,adverb,B1,59447388,3000.0,85.89414263030415,3085.894142630304
involved,adjective,B1,59408103,3000.0,85.84824314302557,3085.8482431430257
extra,noun,B1,59377307,3000.0,85.81224073653175,3085.8122407365317
maximum,noun,B1,58933430,3000.0,85.29123700770833,3085.2912370077083
maximum,adjective,B1,58933430,3000.0,85.29123700770833,3085.2912370077083
operation,noun,B1,58855769,3000.0,85.19967867313642,3085.1996786731365
warning,noun,B1,58498692,3000.0,84.77714246950586,3084.7771424695056
vote,verb,B1,58387028,3000.0,84.64447875040264,3084.6444787504024
retail,noun,B1,58185466,3000.0,84.40436705448167,3084.4043670544816
directly,adverb,B1,58144287,3000.0,84.35521006024965,3084.3552100602496
authority,noun,B1,57403313,3000.0,83.4646805724243,3083.464680572424
bin,noun,B1,57076312,3000.0,83.068016948538,3083.068016948538
teaching,noun,B1,56677377,3000.0,82.58100598005092,3082.581005980051
charge,verb,B1,56542418,3000.0,82.41547472625837,3082.4154747262583
charge,noun,B1,56542418,3000.0,82.41547472625837,3082.4154747262583
entire,adjective,B1,56284017,3000.0,82.09743278550684,3082.097432785507
leading,adjective,B1,56201501,3000.0,81.99556380872195,3081.995563808722
positive,adjective,B1,56132270,3000.0,81.9099801925156,3081.909980192516
fitness,noun,B1,56063953,3000.0,81.8254229298891,3081.825422929889
abstract,adjective,B1,55951880,3000.0,81.68648461062037,3081.6864846106205
alternative,adjective,B1,55502123,3000.0,81.12610164019839,3081.1261016401986
alternative,noun,B1,55502123,3000.0,81.12610164019839,3081.1261016401986
responsibility,noun,B1,55448425,3000.0,81.0588923971244,3081.0588923971245
van,noun,B1,55147325,3000.0,80.6808211047429,3080.680821104743
session,noun,B1,55143498,3000.0,80.6760025211629,3080.676002521163
republic,noun,B1,55051644,3000.0,80.56024851339487,3080.560248513395
academic,adjective,B1,54886061,3000.0,80.35109280599943,3080.3510928059995
assistance,noun,B1,54831021,3000.0,80.28142942885529,3080.2814294288555
skin,noun,B1,54789622,3000.0,80.22898518384,3080.22898518384
graphics,noun,B1,54781266,3000.0,80.21839499846465,3080.2183949984646
dating,noun,B1,54274405,3000.0,79.57297255906565,3079.5729725590654
filter,noun,B1,54106694,3000.0,79.35808629469534,3079.3580862946956
vehicle,noun,B1,54079229,3000.0,79.32283223224681,3079.3228322322466
northern,adjective,B1,53876176,3000.0,79.061636640541,3079.061636640541
match,verb,B1,53532481,3000.0,78.61727585939377,3078.617275859394
require,verb,B1,53495303,3000.0,78.56903780104506,3078.569037801045
outdoor,adjective,B1,53462150,3000.0,78.52599385220333,3078.525993852203
otherwise,adverb,B1,53406486,3000.0,78.45366284781585,3078.453662847816
rest,verb,B1,53312008,3000.0,78.33072335187433,3078.3307233518744
rest,noun,B1,53312008,3000.0,78.33072335187433,3078.3307233518744
plant,verb,B1,53247607,3000.0,78.24679661600021,3078.246796616
hit,noun,B1,53171478,3000.0,78.14745505267638,3078.1474550526764
transportation,noun,B1,53122840,3000.0,78.08391230353902,3078.083912303539
politics,noun,B1,53007762,3000.0,77.93333755053607,3077.933337550536
fish,verb,B1,52756224,3000.0,77.60306922561495,3077.603069225615
membership,noun,B1,52738089,3000.0,77.5791972244283,3077.5791972244283
mission,noun,B1,52716319,3000.0,77.55052944801321,3077.550529448013
internal,adjective,B1,52515245,3000.0,77.28518455559936,3077.2851845555992
goods,noun,B1,52507183,3000.0,77.27452446117309,3077.2745244611733
unless,conjunction,B1,52436419,3000.0,77.1808854573951,3077.180885457395
race,verb,B1,52297214,3000.0,76.99631200602391,3076.996312006024
race,noun,B1,52297214,3000.0,76.99631200602391,3076.996312006024
maintenance,noun,B1,52006621,3000.0,76.60942307295034,3076.6094230729504
southern,adjective,B1,51536707,3000.0,75.97919236902919,3075.979192369029
debt,noun,B1,51349877,3000.0,75.72702513520949,3075.7270251352093
medium,noun,B1,51330557,3000.0,75.70089631846054,3075.7008963184608
medium,adjective,B1,51330557,3000.0,75.70089631846054,3075.7008963184608
throughout,preposition,B1,51160616,3000.0,75.47063954466307,3075.470639544663
studio,noun,B1,50913495,3000.0,75.13444148201097,3075.134441482011
virtual,adjective,B1,50843671,3000.0,75.03915306744909,3075.039153067449
device,noun,B1,50819909,3000.0,75.00669535473628,3075.006695354736
regarding,preposition,B1,50409715,3000.0,74.44398569791565,3074.4439856979157
theory,noun,B1,50276653,3000.0,74.26046547163139,3074.2604654716315
remove,verb,B1,50036200,3000.0,73.92759539133908,3073.9275953913393
aid,noun,B1,50022454,3000.0,73.90851786783276,3073.908517867833
aid,verb,B1,50022454,3000.0,73.90851786783276,3073.908517867833
surface,noun,B1,50022259,3000.0,73.90824719742295,3073.908247197423
minimum,adjective,B1,50001652,3000.0,73.87963763226401,3073.879637632264
minimum,noun,B1,50001652,3000.0,73.87963763226401,3073.879637632264
visual,adjective,B1,49969150,3000.0,73.83448976531133,3073.8344897653114
variety,noun,B1,49844591,3000.0,73.66119505091672,3073.661195050917
block,verb,B1,49694725,3000.0,73.45211668197283,3073.4521166819727
fair,noun,B1,49510931,3000.0,73.19484279694916,3073.194842796949
civil,adjective,B1,49495349,3000.0,73.17298729566028,3073.1729872956603
steel,noun,B1,49452604,3000.0,73.11299729789232,3073.1129972978924
capacity,noun,B1,48726947,3000.0,72.08659275084005,3072.0865927508403
respect,verb,B1,48329678,3000.0,71.5181820716906,3071.5181820716907
respect,noun,B1,48329678,3000.0,71.5181820716906,3071.5181820716907
worth,adjective,B1,48075237,3000.0,71.15166919476553,3071.1516691947654
relationship,noun,B1,47959756,3000.0,70.98468262340259,3070.9846826234025
coast,verb,B1,47716394,3000.0,70.63145852693742,3070.6314585269374
benefit,noun,B1,47703520,3000.0,70.6127226166559,3070.612722616656
progress,noun,B1,47674782,3000.0,70.57088111346548,3070.5708811134655
grant,verb,B1,47609624,3000.0,70.47591989171008,3070.47591989171
grant,noun,B1,47609624,3000.0,70.47591989171008,3070.47591989171
sometimes,adverb,B1,47402973,3000.0,70.17388485945719,3070.1738848594573
transport,noun,B1,47041301,3000.0,69.64209299422885,3069.6420929942287
former,adjective,B1,46917563,3000.0,69.45921312717587,3069.4592131271756
complex,adjective,B1,46865979,3000.0,69.38283152920337,3069.3828315292035
flat,adjective,B1,46688059,3000.0,69.11873477262702,3069.1187347726272
flow,noun,B1,46684251,3000.0,69.11307134769754,3069.1130713476978
flow,verb,B1,46684251,3000.0,69.11307134769754,3069.1130713476978
literature,noun,B1,46607011,3000.0,68.99809680053352,3068.9980968005334
setting,noun,B1,46347305,3000.0,68.6101127566734,3068.6101127566735
economy,noun,B1,46236766,3000.0,68.4443145701349,3068.444314570135
monthly,adverb,B1,46198876,3000.0,68.38739187177794,3068.387391871778
monthly,adjective,B1,46198876,3000.0,68.38739187177794,3068.387391871778
critical,adjective,B1,46136062,3000.0,68.2929225566819,3068.292922556682
definition,noun,B1,46017042,3000.0,68.11356877811397,3068.113568778114
chief,adjective,B1,45699591,3000.0,67.63291690156325,3067.6329169015635
switch,verb,B1,45332755,3000.0,67.07331539324935,3067.0733153932492
switch,noun,B1,45332755,3000.0,67.07331539324935,3067.0733153932492
justice,noun,B1,45145293,3000.0,66.78559479370233,3066.7855947937023
connect,verb,B1,45133501,3000.0,66.76745626587717,3066.767456265877
demand,noun,B1,44858110,3000.0,66.34249496410314,3066.342494964103
demand,verb,B1,44858110,3000.0,66.34249496410314,3066.342494964103
advance,verb,B1,44738913,3000.0,66.15775012593326,3066.1577501259335
army,noun,B1,44670729,3000.0,66.05184950290607,3066.051849502906
sheet,noun,B1,44295187,3000.0,65.4656603859795,3065.4656603859794
firm,adjective,B1,44244364,3000.0,65.38594845293494,3065.385948452935
firm,noun,B1,44244364,3000.0,65.38594845293494,3065.385948452935
resort,noun,B1,44118980,3000.0,65.18890111107476,3065.1889011110748
facility,noun,B1,44049643,3000.0,65.07969388146125,3065.079693881461
monitor,verb,B1,43848202,3000.0,64.76144219558171,3064.761442195582
monitor,noun,B1,43848202,3000.0,64.76144219558171,3064.761442195582
vision,noun,B1,43425570,3000.0,64.08895760605583,3064.088957606056
naked,adjective,B1,43110969,3000.0,63.584107093207535,3063.5841070932074
highly,adverb,B1,42857273,3000.0,63.174302193884955,3063.174302193885
currency,noun,B1,42720398,3000.0,62.95219411741232,3062.9521941174125
determine,verb,B1,42707469,3000.0,62.93117736116153,3062.9311773611616
palm,noun,B1,42631203,3000.0,62.80707343648771,3062.807073436488
patient,adjective,B1,42560499,3000.0,62.69182180006692,3062.691821800067
historical,adjective,B1,42501329,3000.0,62.5952239992522,3062.595223999252
satellite,noun,B1,42379243,3000.0,62.395487157637604,3062.3954871576375
fit,verb,B1,42342802,3000.0,62.33575692663976,3062.33575692664
pain,noun,B1,42182798,3000.0,62.07288548445251,3062.0728854844524
particularly,adverb,B1,42160203,3000.0,62.03568371320489,3062.035683713205
buyer,noun,B1,42024703,3000.0,61.81216918843097,3061.8121691884307
cultural,adjective,B1,42022443,3000.0,61.80843508984276,3061.8084350898425
oral,noun,B1,41947093,3000.0,61.683822497364076,3061.683822497364
edge,noun,B1,41869418,3000.0,61.55513032882686,3061.5551303288266
balance,noun,B1,41651718,3000.0,61.19316803535378,3061.1931680353537
graduate,noun,B1,41645267,3000.0,61.182413341004576,3061.1824133410046
initial,noun,B1,41372877,3000.0,60.72677526450332,3060.7267752645034
recommend,verb,B1,41146831,3000.0,60.34637523532615,3060.3463752353264
league,noun,B1,41109010,3000.0,60.282524397162774,3060.282524397163
waste,adjective,B1,41089558,3000.0,60.2496619176178,3060.2496619176177
waste,noun,B1,41089558,3000.0,60.2496619176178,3060.2496619176177
waste,verb,B1,41089558,3000.0,60.2496619176178,3060.2496619176177
fantasy,noun,B1,40666152,3000.0,59.53047279910743,3059.5304727991074
motor,noun,B1,40615655,3000.0,59.44420025702436,3059.4442002570245
professor,noun,B1,40572636,3000.0,59.37061898977413,3059.370618989774
generally,adverb,B1,40435813,3000.0,59.13607218775735,3059.1360721877572
foot,noun,B1,40401241,3000.0,59.07668204565425,3059.0766820456543
mass,adjective,B1,40364941,3000.0,59.01426870733292,3059.014268707333
count,noun,B1,40345803,3000.0,58.981340694742585,3058.9813406947424
breast,noun,B1,40334099,3000.0,58.96119560225543,3058.9611956022554
religion,noun,B1,40095362,3000.0,58.54899733594823,3058.548997335948
claim,noun,B1,40085342,3000.0,58.531643392808974,3058.531643392809
surgery,noun,B1,40026119,3000.0,58.428984602660876,3058.428984602661
heat,verb,B1,39971542,3000.0,58.33424474032972,3058.3342447403297
chemical,noun,B1,39891285,3000.0,58.19469189359165,3058.194691893592
reduce,verb,B1,39830748,3000.0,58.089242782083375,3058.0892427820836
nor,conjunction,B1,39753116,3000.0,57.95378118156327,3057.9537811815635
enable,verb,B1,39733007,3000.0,57.918649456092226,3057.918649456092
guarantee,noun,B1,39603838,3000.0,57.69255804378656,3057.6925580437864
fuel,noun,B1,39148291,3000.0,56.8892612324438,3056.889261232444
joint,adjective,B1,38827057,3000.0,56.31716781298576,3056.3171678129856
stream,verb,B1,38592422,3000.0,55.89630147398486,3055.8963014739847
stream,noun,B1,38592422,3000.0,55.89630147398486,3055.8963014739847
pick,noun,B1,38542153,3000.0,55.80580085952795,3055.805800859528
hearing,noun,B1,38521552,3000.0,55.76867822932911,3055.768678229329
eastern,adjective,B1,38506956,3000.0,55.74236448289241,3055.7423644828923
upper,adjective,B1,38341510,3000.0,55.443398310513885,3055.4433983105137
serious,adjective,B1,38316678,3000.0,55.39841478632752,3055.3984147863275
limit,noun,B1,38290292,3000.0,55.35058421136307,3055.350584211363
limit,verb,B1,38290292,3000.0,55.35058421136307,3055.350584211363
quantity,noun,B1,38123233,3000.0,55.0469849948812,3055.0469849948813
essential,adjective,B1,37987474,3000.0,54.79928634113503,3054.799286341135
platform,noun,B1,37930473,3000.0,54.695021373529244,3054.695021373529
immediately,adverb,B1,37857880,3000.0,54.562008792870074,3054.56200879287
recovery,noun,B1,37644829,3000.0,54.17015639658757,3054.1701563965876
merchant,noun,B1,37569902,3000.0,54.03182018034454,3054.0318201803448
protect,verb,B1,37455957,3000.0,53.820916119673825,3053.8209161196737
solid,adjective,B1,37426444,3000.0,53.76618505067893,3053.766185050679
presentation,noun,B1,37387206,3000.0,53.69335235731103,3053.693352357311
